0,4.0209999999999999
1,4.0209999999999999
2,4.0209999999999999
3,4.0519999999999996
4,4.0467777777777778
5,4.0415555555555551
6,4.0549999999999997
7,4.0839999999999996
8,4.0670000000000002
9,4.0739999999999998
10,4.0739999999999998
11,4.0943333333333332
12,4.1146666666666665
13,4.1310000000000002
14,4.1440000000000001
15,4.1619999999999999
16,4.1719999999999997
17,4.1829999999999998
18,4.1790000000000003
19,4.1749999999999998
20,4.1829999999999998
21,4.2009999999999996
22,4.1890000000000001
23,4.1660000000000004
24,4.1769999999999996
25,4.1970000000000001
26,4.2170000000000005
27,4.2190000000000003
28,4.2060000000000004
29,4.2009999999999996
30,4.2519999999999998
31,4.2690000000000001
32,4.2620370370370368
33,4.2550740740740736
34,4.2469999999999999
35,4.2380000000000004
36,4.2450000000000001
37,4.2469999999999999
38,4.3070000000000004
39,4.3127777777777778
40,4.3185555555555553
41,4.319
42,4.3150000000000004
43,4.3360000000000003
44,4.3390000000000004
45,4.3159999999999998
46,4.3084814814814818
47,4.3009629629629629
48,4.3150000000000004
49,4.3470000000000004
50,4.3730000000000002
51,4.3869999999999996
52,4.3907453703703698
53,4.3891851851851849
54,4.3876249999999999
55,4.3913703703703701
56,4.4057268518518518
57,4.4359999999999999
58,4.476
59,4.4980000000000002
60,4.4995925925925926
61,4.501185185185185
62,4.4969999999999999
63,4.4880000000000004
64,4.5259999999999998
65,4.6200000000000001
66,4.6459999999999999
67,4.6988148148148152
68,4.7516296296296305
69,4.7380000000000004
70,4.6689999999999996
71,4.6740000000000004
72,4.883
73,4.7359999999999998
74,4.7992962962962959
75,4.8625925925925921
76,4.9470000000000001
77,5.0490000000000004
78,5.1100000000000003
79,5.1440000000000001
80,5.024
81,5.0488148148148149
82,5.0736296296296297
83,5.0800000000000001
84,5.0709999999999997
85,5.0700000000000003
86,5.0010000000000003
87,5.1109999999999998
88,5.1218888888888889
89,5.1327777777777772
90,5.1589999999999998
91,5.1980000000000004
92,5.2400000000000002
93,5.2649999999999997
94,5.2990000000000004
95,5.2835925925925924
96,5.2681851851851853
97,5.2469999999999999
98,5.2210000000000001
99,5.2119999999999997
100,5.0780000000000003
101,5.1081250000000002
102,5.1410000000000009
103,5.1683750000000011
104,5.1820000000000004
105,5.1859999999999999
106,5.258
107,5.2370000000000001
108,5.2569999999999997
109,5.2563703703703704
110,5.255740740740741
111,5.2830000000000004
112,5.3306250000000004
113,5.3840000000000003
114,5.4459999999999997
115,5.6509999999999998
116,5.6600000000000001
117,5.6690000000000005
118,5.6360000000000001
119,5.5679999999999996
120,5.4290000000000003
121,5.4269999999999996
122,5.4813437499999997
123,5.5462500000000006
124,5.5900312500000009
125,5.5810000000000004
126,5.5350000000000001
127,5.6669999999999998
128,5.8360000000000003
129,5.7649999999999997
130,5.7823333333333329
131,5.7996666666666661
132,5.7949999999999999
133,5.7720000000000002
134,5.9020000000000001
135,5.9370000000000003
136,5.8230000000000004
137,5.7915185185185187
138,5.7600370370370371
139,5.7370000000000001
140,5.7210000000000001
141,5.6970000000000001
142,5.6020000000000003
143,5.5810000000000004
144,5.5624074074074077
145,5.543814814814815
146,5.4770000000000003
147,5.3700000000000001
148,5.2990000000000004
149,5.3399999999999999
150,5.4260000000000002
151,5.4238518518518521
152,5.4217037037037032
153,5.3639999999999999
154,5.2599999999999998
155,5.0510000000000002
156,5.1040000000000001
157,4.9770000000000003
158,4.9652962962962963
159,4.9535925925925923
160,4.9329999999999998
161,4.9050000000000002
162,4.8890000000000002
163,4.9689166666666669
164,5.0369999999999999
165,5.1118518518518519
166,5.1867037037037029
167,5.1879999999999997
168,5.1280000000000001
169,5.25
170,5.3470000000000004
171,5.3460000000000001
172,5.3070370370370377
173,5.2680740740740744
174,5.2220000000000004
175,5.1699999999999999
176,5.2430000000000003
177,5.3280000000000003
178,5.4630000000000001
179,5.4462592592592589
180,5.4295185185185186
181,5.4409999999999998
182,5.476
183,5.3650000000000002
184,5.3029999999999999
185,5.3369999999999997
186,5.3198518518518521
187,5.3027037037037035
188,5.3079999999999998
189,5.3319999999999999
190,5.3479999999999999
191,5.298
192,5.3440000000000003
193,5.3276296296296293
194,5.3112592592592591
195,5.3479999999999999
196,5.4290000000000003
197,5.3490000000000002
198,5.3559999999999999
199,5.351
200,5.3858888888888892
201,5.4207777777777784
202,5.3630000000000004
203,5.2279999999999998
204,5.1109999999999998
205,5.1639999999999997
206,5.2140000000000004
207,5.2064814814814815
208,5.1989629629629635
209,5.1890000000000001
210,5.1769999999999996
211,5.1390000000000002
212,5.1829999999999998
213,5.2149375000000004
214,5.2475000000000005
215,5.2788125000000008
216,5.3070000000000004
217,5.3330000000000002
218,5.2759999999999998
219,5.343
220,5.4219999999999997
221,5.4024074074074075
222,5.3828148148148145
223,5.3929999999999998
224,5.4279999999999999
225,5.4550000000000001
226,5.3799999999999999
227,5.3849999999999998
228,5.4072962962962956
229,5.4295925925925923
230,5.4489999999999998
231,5.4660000000000002
232,5.4900000000000002
233,5.6509999999999998
234,5.6059999999999999
235,5.600629629629629
236,5.5952592592592589
237,5.5949999999999998
238,5.5990000000000002
239,5.5679999999999996
240,5.5949999999999998
241,5.468
242,5.4909999999999997
243,5.5140000000000002
244,5.4710000000000001
245,5.3730000000000002
246,5.3739999999999997
247,5.3079999999999998
248,5.2800000000000002
249,5.3194687500000004
250,5.3702500000000004
251,5.3984062500000007
252,5.3700000000000001
253,5.3019999999999996
254,5.2930000000000001
255,5.2850000000000001
256,5.295851851851852
257,5.3067037037037039
258,5.298
259,5.2729999999999997
260,5.258
261,5.2590000000000003
262,5.2889999999999997
263,5.3545925925925921
264,5.4201851851851854
265,5.444
266,5.4329999999999998
267,5.5309999999999997
268,5.5709999999999997
269,5.5659999999999998
270,5.5594814814814812
271,5.5529629629629635
272,5.5860000000000003
273,5.6520000000000001
274,5.6399999999999997
275,5.6440000000000001
276,5.4960000000000004
277,5.5750370370370375
278,5.6540740740740745
279,5.6299999999999999
280,5.5199999999999996
281,5.6020000000000003
282,5.6200000000000001
283,5.5389999999999997
284,5.5565156250000003
285,5.5778750000000006
286,5.5915468750000006
287,5.5860000000000003
288,5.5670000000000002
289,5.617
290,5.6219999999999999
291,5.618074074074074
292,5.6141481481481481
293,5.6020000000000003
294,5.5830000000000002
295,5.5999999999999996
296,5.5819999999999999
297,5.6120000000000001
298,5.617
299,5.6219999999999999
300,5.633
301,5.649
302,5.7320000000000002
303,5.7800000000000002
304,5.7720000000000002
305,5.7466093750000002
306,5.7181250000000006
307,5.6958281250000002
308,5.6890000000000001
309,5.6929999999999996
310,5.5620000000000003
311,5.5309999999999997
312,5.410222222222222
313,5.2894444444444444
314,5.282
315,5.3689999999999998
