2001.0424	0.942
2001.0452	0.9356
2001.0479	0.9429
2001.0507	0.9338
2001.0589	0.9384
2001.0616	0.9364
2001.0643	0.9215
2001.0671	0.9239
2001.0698	0.9238
2001.0780	0.9165
2001.0808	0.9263
2001.0835	0.9368
2001.0862	0.938
2001.0890	0.9358
2001.0972	0.9373
2001.0999	0.9311
2001.1027	0.9283
2001.1054	0.9178
2001.1081	0.9244
2001.1164	0.9316
2001.1191	0.9195
2001.1218	0.9176
2001.1246	0.9047
2001.1273	0.9141
2001.1383	0.9121
2001.1410	0.9087
2001.1437	0.9048
2001.1465	0.9173
2001.1547	0.9104
2001.1574	0.9186
2001.1602	0.9232
2001.1629	0.9298
2001.1656	0.9354
2001.1739	0.9284
2001.1766	0.934
2001.1793	0.9294
2001.1821	0.9324
2001.1848	0.933
2001.1930	0.9279
2001.1958	0.9149
2001.1985	0.9116
2001.2012	0.8965
2001.2040	0.8972
2001.2122	0.899
2001.2149	0.9093
2001.2177	0.8956
2001.2204	0.8886
2001.2231	0.8901
2001.2313	0.896
2001.2341	0.893
2001.2368	0.886
2001.2396	0.883
2001.2423	0.8759
2001.2505	0.8794
2001.2533	0.8976
2001.2560	0.901
2001.2587	0.8961
2001.2615	0.9042
2001.2697	0.8968
2001.2724	0.8888
2001.2752	0.888
2001.2779	0.8915
2001.2888	0.888
2001.2916	0.8834
2001.2943	0.8824
2001.2971	0.898
2001.2998	0.9018
2001.3080	0.8976
2001.3107	0.8939
2001.3135	0.8968
2001.3162	0.9029
2001.3190	0.8918
2001.3272	0.8868
2001.3299	0.8933
2001.3326	0.8939
2001.3354	0.8896
2001.3381	0.8924
2001.3463	0.8905
2001.3491	0.8846
2001.3518	0.8853
2001.3546	0.8813
2001.3573	0.8752
2001.3655	0.8742
2001.3682	0.8785
2001.3710	0.8833
2001.3737	0.8828
2001.3765	0.8804
2001.3847	0.8772
2001.3874	0.8647
2001.3901	0.8568
2001.3929	0.856
2001.3956	0.8604
2001.4066	0.8552
2001.4093	0.8568
2001.4120	0.8458
2001.4148	0.846
2001.4230	0.8462
2001.4257	0.8542
2001.4285	0.8482
2001.4312	0.8502
2001.4339	0.8504
2001.4422	0.843
2001.4449	0.8536
2001.4476	0.8545
2001.4504	0.8625
2001.4531	0.861
2001.4613	0.8612
2001.4641	0.8535
2001.4668	0.8547
2001.4695	0.8548
2001.4723	0.8571
2001.4805	0.8591
2001.4832	0.8631
2001.4860	0.8593
2001.4887	0.8439
2001.4914	0.8493
2001.4997	0.8471
2001.5024	0.8477
2001.5079	0.8369
2001.5106	0.8469
2001.5188	0.8512
2001.5216	0.855
2001.5243	0.8598
2001.5270	0.8536
2001.5298	0.8547
2001.5380	0.8529
2001.5407	0.8588
2001.5435	0.8731
2001.5462	0.8704
2001.5489	0.8714
2001.5572	0.8685
2001.5599	0.8746
2001.5626	0.8803
2001.5654	0.878
2001.5681	0.8777
2001.5763	0.8742
2001.5791	0.8756
2001.5818	0.881
2001.5845	0.8834
2001.5873	0.8839
2001.5955	0.8816
2001.5982	0.8774
2001.6010	0.8802
2001.6037	0.8921
2001.6064	0.893
2001.6146	0.8959
2001.6174	0.9029
2001.6201	0.9148
2001.6229	0.9119
2001.6256	0.918
2001.6338	0.9143
2001.6366	0.9176
2001.6393	0.9148
2001.6420	0.9151
2001.6448	0.9137
2001.6530	0.9112
2001.6557	0.9122
